URL,Version,Status,OIDs,Name,Title,Description,Used
https://mos.esante.gouv.fr/NOS/TRE_R240-TemporaliteAccueil/FHIR/TRE-R240-TemporaliteAccueil,20231215120000,active,"1.2.250.1.213.3.3.31",TRE_R240_TemporaliteAccueil,,"Temporalité accueil","ValueSet/JDV-J30-TemporaliteAccueil-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R241-AideFinanciere/FHIR/TRE-R241-AideFinanciere,20231215120000,active,"1.2.250.1.213.3.3.33",TRE_R241_AideFinanciere,,"Habilit. de l'EG permettant aux pers. accueillies d'avoir des aides financières","ValueSet/JDV-J31-AideFinanciere-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R242-TypeHabitation/FHIR/TRE-R242-TypeHabitation,20231215120000,active,"1.2.250.1.213.3.3.35",TRE_R242_TypeHabitation,,"Type habitation","ValueSet/JDV-J32-TypeHabitation-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R243-CompetenceSpecifique/FHIR/TRE-R243-CompetenceSpecifique,20240426120000,active,"1.2.250.1.213.3.3.37",TRE_R243_CompetenceSpecifique,,"Compétence spécifique","ValueSet/JDV-J33-CompetenceSpecifique-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R244-CategorieOrganisation/FHIR/TRE-R244-CategorieOrganisation,20241213120000,active,"1.2.250.1.213.3.3.39",TRE_R244_CategorieOrganisation,,"Catégorie d'organisation","ValueSet/JDV-J34-CategorieOrganisation-ROR,ValueSet/JDV-J238-TypeOffre-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R245-SpecialisationDePriseEnCharge/FHIR/TRE-R245-SpecialisationDePriseEnCharge,20241025120000,active,"1.2.250.1.213.3.3.41",TRE_R245_SpecialisationDePriseEnCharge,,"Spécialisation de prise en charge","ValueSet/JDV-J35-SpecialisationDePriseEnCharge-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R246-TypeTarif/FHIR/TRE-R246-TypeTarif,20231215120000,active,"1.2.250.1.213.3.3.43",TRE_R246_TypeTarif,,"Type tarif","ValueSet/JDV-J36-TypeTarif-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R248-ModeAcces/FHIR/TRE-R248-ModeAcces,20241213120000,active,"1.2.250.1.213.1.1.4.248",TRE_R248_ModeAcces,,"Mode d'accès pour accéder à un SI santé avec données patients","ValueSet/JDV-J38-ModeAcces-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_R249-Sexe/FHIR/TRE-R249-Sexe,20231215120000,active,"1.2.250.1.213.2.53",TRE_R249_Sexe,,"Sexe","ValueSet/JDV-J80-Sexe-RASS,ConceptMap/ASS-A15-SexeProvenanceISO-Sexe,ValueSet/JDV-J262-Sexe,ConceptMap/ASS-A33-AdministrativeGender-Sexe"
https://mos.esante.gouv.fr/NOS/TRE_R25-MotifFinActivite/FHIR/TRE-R25-MotifFinActivite,20231215120000,active,"1.2.250.1.213.1.6.1.20",TRE_R25_MotifFinActivite,,"Motif de fin d'activité","ValueSet/JDV-J92-MotifFinActivite-RASS,ValueSet/JDV-J169-MotifFinActivite-EPARS"
https://mos.esante.gouv.fr/NOS/TRE_R250-ConditionTarifaire/FHIR/TRE-R250-ConditionTarifaire,20231215120000,active,"1.2.250.1.213.3.3.46",TRE_R250_ConditionTarifaire,,"Les conditions d'accès à un tarif modulé","ValueSet/JDV-J39-ConditionTarifaire-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R251-FonctionContact/FHIR/TRE-R251-FonctionContact,20240426120000,active,"1.2.250.1.213.3.3.48",TRE_R251_FonctionContact,,"Un titre, une position, une fonction de la personne contact dans l'organisation","ValueSet/JDV-J220-FonctionContact-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R252-TypeHoraire/FHIR/TRE-R252-TypeHoraire,20241025120000,active,"1.2.250.1.213.3.3.50",TRE_R252_TypeHoraire,,"Type horaire","ValueSet/JDV-J41-TypeHoraire-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R253-TypeMaternite/FHIR/TRE-R253-TypeMaternite,20231215120000,active,"1.2.250.1.213.3.3.52",TRE_R253_TypeMaternite,,"Type de maternité","ValueSet/JDV-J227-NiveauExpertise-ROR,ValueSet/JDV-J42-TypeMaternite-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R254-TypeEvenement/FHIR/TRE-R254-TypeEvenement,20240329120000,active,"1.2.250.1.213.1.1.4.337",TRE_R254_TypeEvenement,,"Liste de types d'évènement","ValueSet/JDV-J46-TypeEvenementNotification-CISIS,ConceptMap/ASS-A13-TypeEvenement-FluxStandardise"
https://mos.esante.gouv.fr/NOS/TRE_R255-FluxStandardise/FHIR/TRE-R255-FluxStandardise,20231215120000,active,"1.2.250.1.213.1.1.4.338",TRE_R255_FluxStandardise,,"Liste de flux standardisés","ConceptMap/ASS-A13-TypeEvenement-FluxStandardise"
https://mos.esante.gouv.fr/NOS/TRE_R257-TypeBAL/FHIR/TRE-R257-TypeBAL,20231215120000,active,"1.2.250.1.213.3.3.55",TRE_R257_TypeBAL,,"Type de boîte aux lettres","ValueSet/JDV-J139-TypeBAL-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R258-RelationPriseCharge/FHIR/TRE-R258-RelationPriseCharge,20240126120000,active,"1.2.250.1.213.1.1.4.2.280",TRE_R258_RelationPriseCharge,,"Relation dans la prise en charge du patient","ValueSet/JDV-J47-FunctionCode-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_R259-HL7ParticipationFunction/FHIR/TRE-R259-HL7ParticipationFunction,20231215120000,active,"2.16.840.1.113883.5.88",TRE_R259_HL7ParticipationFunction,,"Rôles fonctionnels HL7","ValueSet/JDV-J265-RoleMembreCercleDeSoins-CISIS,ValueSet/JDV-J47-FunctionCode-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_R260-HL7RoleClass/FHIR/TRE-R260-HL7RoleClass,20240426120000,active,"2.16.840.1.113883.5.110",TRE_R260_HL7RoleClass,,"Rôle de la personne point de contact auprès d'une autre personne repris de la terminologie HL7 v3 RoleClass (https://www.hl7.org/fhir/v3/RoleClass/cs.html)","ValueSet/JDV-J265-RoleMembreCercleDeSoins-CISIS,ValueSet/JDV-J141-RoleClass-CISIS,ValueSet/2.16.840.1.113883.1.11.10430"
https://mos.esante.gouv.fr/NOS/TRE_R264-PrestationNonObligatoireIncluse/FHIR/TRE-R264-PrestationNonObligatoireIncluse,20231215120000,active,"1.2.250.1.213.3.3.59",TRE_R264_PrestationNonObligatoireIncluse,,"Prestations non obligatoire incluses","ValueSet/JDV-J206-PrestationNonObligatoireIncluse-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R266-FamilleActiviteOperationnelleHorsSerafin/FHIR/TRE-R266-FamilleActiviteOperationnelleHorsSerafin,20231215120000,active,"1.2.250.1.213.3.3.61",TRE_R266_FamilleActiviteOperationnelleHorsSerafin,,"Familles activités opérationnelles hors Serafin","ValueSet/JDV-J51-FamilleActiviteOperationnelle-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R267-SexeProvenanceISO/FHIR/TRE-R267-SexeProvenanceISO,20231215120000,active,"1.2.250.1.213.2.55",TRE_R267_SexeProvenanceISO,,"Codes de représentation des sexes humains provenant de la norme ISO 5218","ConceptMap/ASS-A15-SexeProvenanceISO-Sexe"
https://mos.esante.gouv.fr/NOS/TRE_R268-PaysProvenanceISO/FHIR/TRE-R268-PaysProvenanceISO,20240126120000,active,"1.2.250.1.213.2.57",TRE_R268_PaysProvenanceISO,,"Référentiel des pays provenant de la norme ISO 3166","ConceptMap/ASS-A25-PaysProvenanceISO-PaysProvenanceCOG"
https://mos.esante.gouv.fr/NOS/TRE_R269-AvailabilityStatusProvenanceOasis/FHIR/TRE-R269-AvailabilityStatusProvenanceOasis,20231215120000,active,"1.2.250.1.213.1.1.4.341",TRE_R269_AvailabilityStatusProvenanceOasis,,"Statut de l'objet provenant de la norme Oasis","ValueSet/JDV-J52-AvailabilityStatus-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_R270-AvailabilityStatus/FHIR/TRE-R270-AvailabilityStatus,20231215120000,active,"1.2.250.1.213.1.1.4.342",TRE_R270_AvailabilityStatus,,"Statut de l'objet","ValueSet/JDV-J52-AvailabilityStatus-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_R271-TypeRequete/FHIR/TRE-R271-TypeRequete,20231215120000,active,"1.2.250.1.213.1.1.4.11",TRE_R271_TypeRequete,,"Code de type requêtes","ValueSet/JDV-J53-TypeRequeteGestionDossier-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_R272-EquipementMaterielLourd/FHIR/TRE-R272-EquipementMaterielLourd,20231215120000,active,"1.2.250.1.213.1.6.1.124",TRE_R272_EquipementMaterielLourd,,"Equipements Matériels Lourds","ValueSet/JDV-J135-EquipementMaterielLourd-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R274-ActiviteSanitaireRegulee/FHIR/TRE-R274-ActiviteSanitaireRegulee,20231215120000,active,"1.2.250.1.213.1.6.1.126",TRE_R274_ActiviteSanitaireRegulee,,"Activités sanitaires soumises à une régulation de la part de l'ARS","ConceptMap/ASS-A23-ASR-ActiviteModaliteForme,ConceptMap/ASS-A22-AASA-ActiviteModaliteForme,ValueSet/JDV-J133-ActiviteSanitaireRegulee-RASS,ConceptMap/ASS-A21-AS-ActiviteModaliteForme"
https://mos.esante.gouv.fr/NOS/TRE_R275-ModaliteActivite/FHIR/TRE-R275-ModaliteActivite,20231215120000,active,"1.2.250.1.213.1.6.1.127",TRE_R275_ModaliteActivite,,"Mode d'application ou type de soins encadrant une activité","ValueSet/JDV-J132-ModaliteActivite-RASS,ConceptMap/ASS-A23-ASR-ActiviteModaliteForme,ConceptMap/ASS-A22-AASA-ActiviteModaliteForme,ConceptMap/ASS-A21-AS-ActiviteModaliteForme"
https://mos.esante.gouv.fr/NOS/TRE_R276-FormeActivite/FHIR/TRE-R276-FormeActivite,20240329120000,active,"1.2.250.1.213.1.6.1.128",TRE_R276_FormeActivite,,"Type d'organisation de prise en charge","ValueSet/JDV-J59-ContentTypeCode-DMP,ValueSet/JDV-J134-FormeActivite-RASS,ValueSet/JDV-J03-XdsContentTypeCode-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_R277-CategorieActiviteSanitaireRegulee/FHIR/TRE-R277-CategorieActiviteSanitaireRegulee,20231215120000,active,"1.2.250.1.213.1.6.1.129",TRE_R277_CategorieActiviteSanitaireRegulee,,"Types d'activités autorisées","ValueSet/JDV-J131-CategorieActiviteSanitaireRegulee-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R279-Clientele/FHIR/TRE-R279-Clientele,20240927120000,active,"1.2.250.1.213.1.6.1.132",TRE_R279_Clientele,,"Clientèles","ValueSet/JDV-J137-Clientele-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R280-DisciplineEquipementSocial/FHIR/TRE-R280-DisciplineEquipementSocial,20231215120000,active,"1.2.250.1.213.1.6.1.133",TRE_R280_DisciplineEquipementSocial,,"Disciplines d'équipement pour le social","ValueSet/JDV-J136-DisciplineEquipementSocial-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R282-CNAMAmeliSecteurConventionnement/FHIR/TRE-R282-CNAMAmeliSecteurConventionnement,20231215120000,active,"1.2.250.1.213.1.6.1.135",TRE_R282_CNAMAmeliSecteurConventionnement,,"Secteur de conventionnement du professionnel libéral par la CNAM extracts ameli","ValueSet/JDV-J218-CNAMAmeliSecteurConventionnement-ROR,ValueSet/JDV-J130-CNAMAmeliSecteurConventionnement-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R283-NiveauConfidentialite/FHIR/TRE-R283-NiveauConfidentialite,20231215120000,active,"1.2.250.1.213.1.1.4.344",TRE_R283_NiveauConfidentialite,,"Niveau de restriction d'accès","ValueSet/JDV-J222-NiveauConfidentialite-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R284-NiveauRecoursORSAN/FHIR/TRE-R284-NiveauRecoursORSAN,20231215120000,active,"1.2.250.1.213.1.1.4.345",TRE_R284_NiveauRecoursORSAN,,"Hiérarchisation fonctionnelle des Éts pour accueil patients après le SAMU","ValueSet/JDV-J204-NiveauRecoursORSAN-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R285-TraitementDocument/FHIR/TRE-R285-TraitementDocument,20231215120000,active,"1.2.250.1.213.1.1.4.346",TRE_R285_TraitementDocument,,"Traitement du document","ValueSet/JDV-J67-TraitementDocument-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_R286-TypeFermeture/FHIR/TRE-R286-TypeFermeture,20231215120000,active,"1.2.250.1.213.1.6.1.136",TRE_R286_TypeFermeture,,"Type de fermeture, codes provenant du FINESS pour les EJ et EG","ValueSet/JDV-J185-TypeFermeture-ROR,ValueSet/JDV-J260-TypeFermeture-RASS,ValueSet/JDV-J201-TypeFermeture-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R287-NatureContact/FHIR/TRE-R287-NatureContact,20241213120000,active,"1.2.250.1.213.3.3.67",TRE_R287_NatureContact,,"Un service ou un guichet assurant le contact au sein de l'organisation","ValueSet/JDV-J221-NatureContact-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R291-AutreProfession/FHIR/TRE-R291-AutreProfession,20231215120000,active,"1.2.250.1.213.1.6.1.140",TRE_R291_AutreProfession,,"Liste de professionnels non membres d'une profession réglementée","ValueSet/JDV-J05-SubjectRole-CISIS,ValueSet/JDV-J122-Profession-ENREG,ValueSet/JDV-J106-EnsembleProfession-RASS,ValueSet/JDV-J65-SubjectRole-DMP"
https://mos.esante.gouv.fr/NOS/TRE_R293-AgregatClienteleNiv2/FHIR/TRE-R293-AgregatClienteleNiv2,20231215120000,active,"1.2.250.1.213.1.6.1.192",TRE_R293_AgregatClienteleNiv2,,"Agrégats de clientèle niveau 2","ConceptMap/ASS-X13-AgregatClientele"
https://mos.esante.gouv.fr/NOS/TRE_R294-AgregatClienteleNiv3/FHIR/TRE-R294-AgregatClienteleNiv3,20231215120000,active,"1.2.250.1.213.1.6.1.193",TRE_R294_AgregatClienteleNiv3,,"Agrégats de clientèle niveau 3","ConceptMap/ASS-X13-AgregatClientele"
https://mos.esante.gouv.fr/NOS/TRE_R30-RegionOM/FHIR/TRE-R30-RegionOM,20240628120000,active,"1.2.250.1.213.2.25",TRE_R30_RegionOM,,"Référentiel des codes régions et collectivités d'outre-mer provenant du COG INSEE + Monaco","ValueSet/JDV-J93-RegionOM-RASS,ConceptMap/ASS-X09-DepartementOM-RegionOM,ValueSet/JDV-J257-Region,ValueSet/JDV-J237-RegionOM-ROR"
https://mos.esante.gouv.fr/NOS/TRE_R301-SourceInformationInstallation/FHIR/TRE-R301-SourceInformationInstallation,20231215120000,active,"1.2.250.1.213.1.6.1.208",TRE_R301_SourceInformationInstallation,,"Sources d'information possible concernant l'installation de l'activité sociale","ValueSet/JDV-J261-SourceInformationInstallation-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R302-ContexteCodeComplementaire/FHIR/TRE-R302-ContexteCodeComplementaire,20240426120000,active,"1.2.250.1.213.3.3.70",TRE_R302_ContexteCodeComplementaire,,"Liste des codes complémentaires utilisables dans un contexte particulier","ValueSet/JDV-J125-MotifRejet-ENREG,ValueSet/JDV-J177-BesoinAideMobilite-MDPH,ValueSet/JDV-J181-BesoinMobilite-MDPH,ValueSet/JDV-J178-BesoinAideVieSociale-MDPH,ValueSet/JDV-J247-Pays-ROR,ValueSet/JDV-J176-SituationVieQuotidienne-MDPH,ValueSet/JDV-J182-BesoinScolarite-MDPH,ValueSet/JDV-J256-Pays,ValueSet/JDV-J179-BesoinCommunication-MDPH,ValueSet/JDV-J123-Pays-MDPH,ValueSet/JDV-J180-BesoinEntretienPersonnel-MDPH"
https://mos.esante.gouv.fr/NOS/TRE_R303-HL7v3AdministrativeGender/FHIR/TRE-R303-HL7v3AdministrativeGender,20231215120000,active,"2.16.840.1.113883.5.1",TRE_R303_HL7v3AdministrativeGender,,"Sexe d'une personne utilisée à des fins administratives (par opposition au sexe clinique) repris de la terminologie HL7 v3 AdministrativeGender (https://www.hl7.org/fhir/v3/AdministrativeGender/cs.html)","ValueSet/JDV-J148-ReferenceRangeAppliesTo-CISIS,ValueSet/JDV-J143-AdministrativeGender-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_R304-HL7v3ActCode/FHIR/TRE-R304-HL7v3ActCode,20231215120000,active,"2.16.840.1.113883.5.4",TRE_R304_HL7v3ActCode,,"Type de prise en charge repris de la terminologie HL7 v3 ActCode (https://www.hl7.org/fhir/v3/ActCode/cs.html)","ValueSet/1.2.250.1.213.1.1.5.765,ValueSet/2.16.840.1.113883.1.11.16117,ValueSet/2.16.840.1.113883.1.11.19709,ValueSet/1.2.250.1.213.1.1.5.599,ValueSet/JDV-J142-TypeRencontre-CISIS,ValueSet/2.16.840.1.113883.1.11.19708,ValueSet/2.16.840.1.113883.1.11.13955,ValueSet/2.16.840.1.113883.1.11.19700,ValueSet/1.2.250.1.213.1.1.5.18,ValueSet/2.16.840.1.113883.1.11.20386"
https://mos.esante.gouv.fr/NOS/TRE_R305-TypeRencontre/FHIR/TRE-R305-TypeRencontre,20231215120000,active,"1.2.250.1.213.1.1.4.2.291",TRE_R305_TypeRencontre,,"Type de rencontre","ValueSet/JDV-J142-TypeRencontre-CISIS,ValueSet/1.2.250.1.213.1.1.4.2.291,ValueSet/1.2.250.1.213.1.1.5.18"
https://mos.esante.gouv.fr/NOS/TRE_R31-StatutEtatCivil/FHIR/TRE-R31-StatutEtatCivil,20240329120000,active,"1.2.250.1.213.1.6.1.9",TRE_R31_StatutEtatCivil,,"Status de l'état civil","ValueSet/JDV-J111-StatutEtatCivil-ENREG"
https://mos.esante.gouv.fr/NOS/TRE_R314-TypeCreneau/FHIR/TRE-R314-TypeCreneau,20240726120000,active,"1.2.250.1.213.3.3.71",TRE_R314_TypeCreneau,,"Type de créneaux de soins définis par un professionnel de santé ou son délégataire dans son logiciel de prise de RDV selon la visibilité associée","ValueSet/JDV-J165-TypeCreneau-SAS"
https://mos.esante.gouv.fr/NOS/TRE_R317-SituationVieQuotidienne/FHIR/TRE-R317-SituationVieQuotidienne,20240329120000,active,"1.2.250.1.213.3.3.72",TRE_R317_SituationVieQuotidienne,,"Caractérise la situation de vie de la personne : vit seule ou avec d'autres personnes","ValueSet/JDV-J176-SituationVieQuotidienne-MDPH"
https://mos.esante.gouv.fr/NOS/TRE_R318-BesoinAideMobilite/FHIR/TRE-R318-BesoinAideMobilite,20240329120000,active,"1.2.250.1.213.3.3.73",TRE_R318_BesoinAideMobilite,,"Caractérise les besoins d'aide de la personne en matière de mobilité","ValueSet/JDV-J177-BesoinAideMobilite-MDPH"
https://mos.esante.gouv.fr/NOS/TRE_R319-BesoinAideVieSociales/FHIR/TRE-R319-BesoinAideVieSociale,20240329120000,active,"1.2.250.1.213.3.3.74",TRE_R319_BesoinAideVieSociale,,"Caractérise les besoins d'aide de la personne en matière de vie sociale","ValueSet/JDV-J178-BesoinAideVieSociale-MDPH"
https://mos.esante.gouv.fr/NOS/TRE_R32-StatutHospitalier/FHIR/TRE-R32-StatutHospitalier,20231215120000,active,"1.2.250.1.213.1.6.1.21",TRE_R32_StatutHospitalier,,"Statut hospitalier","ValueSet/JDV-J98-StatutHospitalier-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R320-BesoinCommunication/FHIR/TRE-R320-BesoinCommunication,20240329120000,active,"1.2.250.1.213.3.3.75",TRE_R320_BesoinCommunication,,"Caractérise les besoins d'aide de la personne en matière de scolarité, en lien avec la communication","ValueSet/JDV-J179-BesoinCommunication-MDPH"
https://mos.esante.gouv.fr/NOS/TRE_R321-BesoinEntretienPersonnel/FHIR/TRE-R321-BesoinEntretienPersonnel,20240329120000,active,"1.2.250.1.213.3.3.76",TRE_R321_BesoinEntretienPersonnel,,"Caractérise les besoins d'aide de la personne en matière de scolarité, en lien avec l'entretien personnel","ValueSet/JDV-J180-BesoinEntretienPersonnel-MDPH"
https://mos.esante.gouv.fr/NOS/TRE_R322-BesoinMobilite/FHIR/TRE-R322-BesoinMobilite,20240329120000,active,"1.2.250.1.213.3.3.77",TRE_R322_BesoinMobilite,,"Caractérise les besoins d'aide de la personne en matière de scolarité, en lien avec la mobilité","ValueSet/JDV-J181-BesoinMobilite-MDPH"
https://mos.esante.gouv.fr/NOS/TRE_R323-BesoinScolarite/FHIR/TRE-R323-BesoinScolarite,20240329120000,active,"1.2.250.1.213.3.3.78",TRE_R323_BesoinScolarite,,"Caractérise les besoins d'aide de la personne en matière de scolarité, en lien avec les apprentissages","ValueSet/JDV-J182-BesoinScolarite-MDPH"
https://mos.esante.gouv.fr/NOS/TRE_R329-NatureCapacite/FHIR/TRE-R329-NatureCapacite,20231215120000,active,"1.2.250.1.213.3.3.212",TRE_R329_NatureCapacite,,"Permet d'indiquer si la capacité est exprimée en lits ou en places","ValueSet/JDV-J187-NatureCapacite-ROR"
